source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,role,status,phase
BRGA818,13071686,13,7,1686,5617,Peter,,member,apprentice,start
BRGA818,13071686,13,7,1686,5549,Adriaen Francois,Baudewyns,member,teacher,start
BRGA818,13081608A,13,8,1608,6372,Hans,Van den Eynde,member,apprentice,start
BRGA818,13081608A,13,8,1608,5925,Antoon,Van der Meren,member,teacher,start
BRGA818,13081608B,13,8,1608,6374,Fernand,Van den Velde,member,apprentice,start
BRGA818,13081608B,13,8,1608,6104,Jan Baptist,Grondone,member,teacher,start
BRGA818,13081635A,13,8,1635,6008,Jan,Van der Vliet,member,apprentice,start
BRGA818,13081635A,13,8,1635,2854,Philips,Van der Elst,member,teacher,start
BRGA818,13081635B,13,8,1635,6013,Antoon,Fransman,member,apprentice,start
BRGA818,13081635B,13,8,1635,2949,Antoon,Van Beveren,member,teacher,start
BRGA818,13101604,13,10,1604,6076,Louis,Van den Pleyne,member,master,start
BRGA818,13101604,13,10,1604,6077,Nicolaes,Van Nevele,member,teacher,former
BRGA818,13101611,13,10,1611,6781,Florentin,Collineau,painter,apprentice,start
BRGA818,13101611,13,10,1611,5947,Philips,Britseels,painter,teacher,start
BRGA818,13101662,13,10,1662,509,Jacques,Artois,painter,teacher,former
BRGA818,13101662,13,10,1662,2964,Cornelis,Van Empel,painter,apprentice,former
BRGA818,13101662,13,10,1662,2964,Cornelis,Van Empel,painter,master,start
BRGA818,13111646A,13,11,1646,3060,Jacques,Wauters,member,apprentice,start
BRGA818,13111646A,13,11,1646,2949,Antoon,Van Beveren,member,teacher,start
BRGA818,13111646B,13,11,1646,3062,Jacob,Coremans,member,apprentice,start
BRGA818,13111646B,13,11,1646,2866,Peter,Meerts,member,teacher,start
BRGA818,13111646C,13,11,1646,3064,Cornelis,Goosens,member,apprentice,start
BRGA818,13111646C,13,11,1646,2829,Antoon,Van Opstal,member,teacher,start
BRGA818,13111660A,13,11,1660,3138,Jan,Cortois,goldsmith,teacher,start
BRGA818,13111660A,13,11,1660,5733,Francois,Raes,goldsmith,apprentice,start
BRGA818,13111660B,13,11,1660,3510,Jan,Raes,goldsmith,teacher,start
BRGA818,13111660B,13,11,1660,5736,Francois,Pauwels,goldsmith,apprentice,start
BRGA818,13111660C,13,11,1660,5739,Eduaert,Sanderlin,painter,apprentice,start
BRGA818,13111660C,13,11,1660,5896,Peter,Snayers,painter,teacher,start
BRGA818,13111660D,13,11,1660,5757,Jacques Baptist,Blocheau,goldsmith,apprentice,start
BRGA818,13111660D,13,11,1660,3252,Francois,Ysenbaut,goldsmith,teacher,start
BRGA818,13121611,13,12,1611,6809,Bernard,De Wevere,member,apprentice,start
BRGA818,13121611,13,12,1611,6523,Willem,Van Graenenbroeck,member,teacher,start
BRGA818,13121634A,13,12,1634,2970,Gillis,Van Waeyenbergh,glazier,apprentice,start
BRGA818,13121634A,13,12,1634,2915,Lucas,De Kemp,glazier,teacher,start
BRGA818,13121634B,13,12,1634,6028,Jan,De Post,goldsmith,apprentice,start
BRGA818,13121634B,13,12,1634,2969,Jacob,Van Grimberghen,goldsmith,teacher,start
BRGA818,14011604,14,1,1604,6108,Lanceloot,Jacobs,member,apprentice,start
BRGA818,14011604,14,1,1604,5940,Fernand,Bert,member,teacher,start
BRGA818,14011612,14,1,1612,2902,Maximiliaen,Van der Elst,member,apprentice,start
BRGA818,14011612,14,1,1612,6516,Joris,Donckerwolck,member,teacher,start
BRGA818,14011617,14,1,1617,6758,Gaspar,Van Vellhen,member,apprentice,start
BRGA818,14011617,14,1,1617,6087,Jacques,Roddaert,member,teacher,start
BRGA818,14011636,14,1,1636,2797,Michiel,De Sainneville,member,apprentice,start
BRGA818,14011636,14,1,1636,5874,Jan,Meysens,member,teacher,start
BRGA818,14011693,14,1,1693,5340,Jacob,Huysmans,painter,master,start
BRGA818,14021617,14,2,1617,6739,Bartholomeus,Dandelot,member,apprentice,start
BRGA818,14021617,14,2,1617,490,Antoon,Sallaert,member,teacher,start
BRGA818,14031646,14,3,1646,3048,Jan Baptist,Fabri,member,apprentice,start
BRGA818,14031646,14,3,1646,509,Jacques,Artois,member,teacher,start
BRGA818,14031651,14,3,1651,3153,Charles,Wautier,member,master,start
BRGA818,14041605,14,4,1605,6171,Vincent,Muchet,member,apprentice,start
BRGA818,14041605,14,4,1605,6106,Gillis,Claessens,member,teacher,start
BRGA818,14041606A,14,4,1606,490,Antoon,Sallaert,member,apprentice,start
BRGA818,14041606A,14,4,1606,6059,Michiel,De Bordeaux,member,teacher,start
BRGA818,14041606B,14,4,1606,6190,Wouter,Janssens,member,apprentice,start
BRGA818,14041606B,14,4,1606,6192,Raphael,Coxie,member,teacher,start
BRGA818,14041620A,14,4,1620,6446,Lenard,Verbruggen,member,master,start
BRGA818,14041620A,14,4,1620,6304,Joris,Storm,member,teacher,former
BRGA818,14041620A,14,4,1620,6446,Lenard,Verbruggen,member,apprentice,former
BRGA818,14041620B,14,4,1620,6604,Peter,Marckan,member,apprentice,start
BRGA818,14041620B,14,4,1620,6606,Theodoor,Sony,member,teacher,start
BRGA818,14041620C,14,4,1620,6606,Theodoor,Sony,member,master,start
BRGA818,14041620C,14,4,1620,6607,Jan,De Sony,member,master,start
BRGA818,14041620C,14,4,1620,6606,Theodoor,Sony,member,apprentice,former
BRGA818,14041620C,14,4,1620,6608,Jacques,Francquart,member,teacher,former
BRGA818,14041632A,14,4,1632,6099,Jan,Van Aelst,member,master,start
BRGA818,14041632B,14,4,1632,6103,Johannes Medard,Van der Meren,member,apprentice,start
BRGA818,14041632B,14,4,1632,2902,Maximiliaen,Van der Elst,member,teacher,start
BRGA818,14041633A,14,4,1633,5915,Antoon,Sapien,member,apprentice,start
BRGA818,14041633A,14,4,1633,3249,Joos,Van den Winckel,member,teacher,start
BRGA818,14041633B,14,4,1633,6066,Jan,Uytenhoeven,member,apprentice,start
BRGA818,14041633B,14,4,1633,2915,Lucas,De Kemp,member,teacher,start
BRGA818,14051643,14,5,1643,2953,Jan,De Molder,member,apprentice,start
BRGA818,14051643,14,5,1643,2795,Jan,Odeyn,member,teacher,start
BRGA818,14061644,14,6,1644,2998,Simon Francois,Baudewyns,member,apprentice,start
BRGA818,14061644,14,6,1644,3000,[widow of],Croeystens,member,teacher,start
BRGA818,14061679,14,6,1679,5376,Joos,Mossens,painter,master’s son,start
BRGA818,14071676,14,7,1676,5389,Maerten,De Kerck,glazier,master’s son,start
BRGA818,14081653,14,8,1653,3196,Jan,Gillet,member,apprentice,start
BRGA818,14081653,14,8,1653,3107,Jan,Van Opstal,member,teacher,start
BRGA818,14081664,14,8,1664,3153,Charles,Wautier,painter,teacher,start
BRGA818,14081664,14,8,1664,5579,Francois,Volsom,painter,apprentice,start
BRGA818,14101608,14,10,1608,6377,Gabriel,Van den Eynde,member,apprentice,start
BRGA818,14101608,14,10,1608,5947,Philips,Britseels,member,teacher,start
BRGA818,14101615,14,10,1615,5786,Severyn,Diertyts,member,apprentice,start
BRGA818,14101615,14,10,1615,6516,Joris,Donckerwolck,member,teacher,start
BRGA818,14101625A,14,10,1625,2935,Jacob,Godsvriendt,glazier,apprentice,start
BRGA818,14101625A,14,10,1625,6618,Willem,Van den Eynde,glazier,teacher,start
BRGA818,14101625B,14,10,1625,6450,Jan,Daret,member,apprentice,start
BRGA818,14101625B,14,10,1625,2829,Antoon,Van Opstal,member,teacher,start
BRGA818,14111609,14,11,1609,6064,Hans,Goddaert,member,master,start
BRGA818,14111610,14,11,1610,6673,Jan,Marco,member,master,start
BRGA818,14111610,14,11,1610,6042,Hendrick,De Vries,member,teacher,former
BRGA818,14111632A,14,11,1632,2994,Jan,Van der Sanden,member,apprentice,start
BRGA818,14111632A,14,11,1632,6084,Peter,Coppens,member,teacher,start
BRGA818,14111632B,14,11,1632,6082,Charles,Daret,member,apprentice,start
BRGA818,14111632B,14,11,1632,2838,Gerard,Van Hoochstadt,member,teacher,start
BRGA818,14111644,14,11,1644,3013,Jan,Ballais,member,apprentice,start
BRGA818,14111644,14,11,1644,2809,Peter,Van der Borcht,member,teacher,start
BRGA818,14121601,14,12,1601,6021,Michiel,De Haese,member,apprentice,start
BRGA818,14121601,14,12,1601,6023,Lenard,Wauwermans,member,teacher,start
BRGA818,15011616,15,1,1616,6811,Willem,Van Immerseel,member,apprentice,start
BRGA818,15011616,15,1,1616,6042,Hendrick,De Vries,member,teacher,start
BRGA818,15011625,15,1,1625,2809,Peter,Van der Borcht,member,master,start
BRGA818,15011625,15,1,1625,2809,Peter,Van der Borcht,member,apprentice,former
BRGA818,15011625,15,1,1625,5945,Denys,Van Alsloot,member,teacher,former
BRGA818,15011644,15,1,1644,2991,Francois,Van Niverseel,member,apprentice,start
BRGA818,15011644,15,1,1644,2979,Jan Baptist,Van Heil,member,teacher,start
BRGA818,15011650A,15,1,1650,2941,Carel,Nore,member,master,start
BRGA818,15011650B,15,1,1650,3101,Boudewyn,Bedet,member,master,start
BRGA818,15011650C,15,1,1650,7228,Francois,Coppens,member,master’s son,start
BRGA818,15011650D,15,1,1650,92,Francisco,Martini,member,master,start
BRGA818,15021607A,15,2,1607,6250,Nicolaes,Van Herp,painter,apprentice,start
BRGA818,15021607A,15,2,1607,6065,Francois,Tons,painter,teacher,start
BRGA818,15021607B,15,2,1607,6253,Balthasar,Bolion,painter,apprentice,start
BRGA818,15021607B,15,2,1607,6255,Cornelis,De Bloyer,painter,teacher,start
BRGA818,15021608,15,2,1608,6673,Jan,Marco,painter,apprentice,start
BRGA818,15021608,15,2,1608,6042,Hendrick,De Vries,painter,teacher,start
BRGA818,15021610,15,2,1610,6190,Wouter,Janssens,member,master,start
BRGA818,15021642,15,2,1642,2928,Cornelis,Gillis,member,master’s son,start
BRGA818,15021642,15,2,1642,3082,Cornelis,Gillis,member,master,start
BRGA818,15021663,15,2,1663,5392,Judocus,Van Dormael,goldsmith,apprentice,start
BRGA818,15021663,15,2,1663,3138,Jan,Cortois,goldsmith,teacher,start
BRGA818,15021667,15,2,1667,3749,Michiel,Fortuyn,painter,master,start
BRGA818,15021667,15,2,1667,3749,Michiel,Fortuyn,painter,apprentice,former
BRGA818,15021667,15,2,1667,3277,Johannes,De Loes,painter,teacher,former
BRGA818,15021682A,15,2,1682,5524,Jan Baptist,Tel,painter,apprentice,start
BRGA818,15021682A,15,2,1682,3153,Charles,Wautier,painter,teacher,start
BRGA818,15021682B,15,2,1682,5526,Peter,Van der Belen,painter,apprentice,start
BRGA818,15021682B,15,2,1682,3153,Charles,Wautier,painter,teacher,start
BRGA818,15021682C,15,2,1682,5529,Hendrick,Cortois,goldsmith,apprentice,start
BRGA818,15021682C,15,2,1682,5374,Bartholomeus,Cortois,goldsmith,teacher,start
BRGA818,15031610,15,3,1610,6477,Jan,Van Lyven,member,master,start
BRGA818,15031614A,15,3,1614,3021,Cornelis,Kerckjans,painter,apprentice,start
BRGA818,15031614A,15,3,1614,6684,Jacob,Hanebal,painter,teacher,start
BRGA818,15031614B,15,3,1614,6905,Peter,Hendrickx,painter,apprentice,start
BRGA818,15031614B,15,3,1614,6042,Hendrick,De Vries,painter,teacher,start
BRGA818,15031616,15,3,1616,6802,Jacques,Foucquier,member,master,start
BRGA818,15031616,15,3,1616,6802,Jacques,Foucquier,member,apprentice,former
BRGA818,15031616,15,3,1616,6804,Artus,Van Laecken,member,teacher,former
BRGA818,15031630,15,3,1630,2896,Peter Francois,Carega,painter,apprentice,start
BRGA818,15031630,15,3,1630,2829,Antoon,Van Opstal,painter,teacher,start
BRGA818,15031682,15,3,1682,5542,Francois,Reps,painter,master,start
BRGA818,15051613,15,5,1613,6872,Hans,Doms,member,apprentice,start
BRGA818,15051613,15,5,1613,6468,Peter,Van Potteloy,member,teacher,start
BRGA818,15051618,15,5,1618,6707,Peter,Van Assche,member,apprentice,start
BRGA818,15051618,15,5,1618,6104,Jan Baptist,Grondone,member,teacher,start
BRGA818,15051628A,15,5,1628,6332,Jan,De Roy,member,master,start
BRGA818,15051628B,15,5,1628,480,Louis,De Vadder,member,master,start
BRGA818,15051663,15,5,1663,532,Louis,Cousin,painter,teacher,start
BRGA818,15051663,15,5,1663,5611,Tobias,Schoonemans,painter,apprentice,start
BRGA818,15051677,15,5,1677,5385,Nicolaes,Van Geel,painter,master,start
BRGA818,15061618,15,6,1618,2895,Maerten,Lambillot,painter,master,start
BRGA818,15061644,15,6,1644,2993,Peter,Adriaensen,member,apprentice,start
BRGA818,15061644,15,6,1644,2852,Nicolaes,Schinckels,member,teacher,start
BRGA818,15061649,15,6,1649,3099,Maerten,Laerelinckel,member,apprentice,start
BRGA818,15061649,15,6,1649,3100,Jan,Wauters,member,teacher,start
BRGA818,15071632,15,7,1632,6859,Jan,De Potter,member,master,start
BRGA818,15071641,15,7,1641,2875,Jacques,Loots,painter,apprentice,start
BRGA818,15071641,15,7,1641,2900,Willem,Lauwers,painter,teacher,start
BRGA818,15071642,15,7,1642,92,Francisco,Martini,member,apprentice,start
BRGA818,15071642,15,7,1642,2838,Gerard,Van Hoochstadt,member,teacher,start
BRGA818,15071652,15,7,1652,3172,Antoon,Daems,member,apprentice,start
BRGA818,15071652,15,7,1652,3041,Carel Alexander,Van Geel,member,teacher,start
BRGA818,15071666,15,7,1666,5540,Francois,Reurbis,glazier,apprentice,start
BRGA818,15071666,15,7,1666,5492,Artus,De Kemp,glazier,teacher,start
BRGA818,15081627,15,8,1627,6960,Gaerue,De Hey,goldsmith,apprentice,start
BRGA818,15081627,15,8,1627,6706,Peter,Bert,goldsmith,teacher,start
BRGA818,15081653A,15,8,1653,3199,Peter,Van der Meulen,member,apprentice,start
BRGA818,15081653A,15,8,1653,3050,Adam Francois,Van der Meulen,member,teacher,start
BRGA818,15081653B,15,8,1653,3201,Philips,Reyniers,member,apprentice,start
BRGA818,15081653B,15,8,1653,3202,Matthys,Van den Steen,member,teacher,start
BRGA818,15091610,15,9,1610,6596,Jan,De Roy,member,apprentice,start
BRGA818,15091610,15,9,1610,6089,Servaes,Coels,member,teacher,start
BRGA818,15091650,15,9,1650,3110,Maerten,Van der Venne,member,master’s son,start
BRGA818,15091650,15,9,1650,3111,Maerten,Van der Venne,member,master,start
BRGA818,15091667,15,9,1667,5514,Jan Baptist,Noldens,glazier,apprentice,start
BRGA818,15091667,15,9,1667,5333,Carel,De Swert,glazier,teacher,start
BRGA818,15101605,15,10,1605,6178,Hans,Van der Gucht,member,apprentice,start
BRGA818,15101605,15,10,1605,6087,Jacques,Roddaert,member,teacher,start
BRGA818,15101610,15,10,1610,6742,Pierre,Eusache,member,apprentice,start
BRGA818,15101610,15,10,1610,6059,Michiel,De Bordeaux,member,teacher,start
BRGA818,15101615,15,10,1615,6825,Jan,Claerbodts,member,apprentice,start
BRGA818,15101615,15,10,1615,6062,Lanceloot,Lefebure,member,teacher,start
BRGA818,15101619,15,10,1619,6108,Lanceloot,Jacobs,member,master,start
BRGA818,15101619,15,10,1619,6108,Lanceloot,Jacobs,member,apprentice,former
BRGA818,15101619,15,10,1619,5940,Fernand,Bert,member,teacher,former
BRGA818,15101624,15,10,1624,6496,Jan,Vriendt,painter,apprentice,start
BRGA818,15101624,15,10,1624,5935,Jacques,De Prins,painter,teacher,start
BRGA818,15111605,15,11,1605,6182,Hans,Besoete,member,apprentice,start
BRGA818,15111605,15,11,1605,6104,Jan Baptist,Grondone,member,teacher,start
BRGA818,15111613A,15,11,1613,2926,Jan,De Paege,painter,master’s son,start
BRGA818,15111613A,15,11,1613,6927,Jan,De Paege,painter,master,start
BRGA818,15111613B,15,11,1613,3150,Carel,Van den Steen,glazier,master’s son,start
BRGA818,15111613B,15,11,1613,6930,Carel,Van den Steen,glazier,master,start
BRGA818,15111613C,15,11,1613,6932,Nicolaes,Caussens,painter,master,start
BRGA818,15111613C,15,11,1613,6106,Gillis,Claessens,painter,teacher,former
BRGA818,15111644,15,11,1644,3015,Gillis,Claessens,member,apprentice,start
BRGA818,15111644,15,11,1644,2854,Philips,Van der Elst,member,teacher,start
BRGA818,15111678,15,11,1678,586,Lambert,De Hondt,painter,master,start
BRGA818,15121601,15,12,1601,6024,Jacques,Faydherbe,member,apprentice,start
BRGA818,15121601,15,12,1601,6106,Gillis,Claessens,member,teacher,start
BRGA818,15121606,15,12,1606,6214,Jan,Bouillon,member,master,start
BRGA818,15121607,15,12,1607,6344,Carsilis,Faebiri,painter,apprentice,start
BRGA818,15121607,15,12,1607,5932,Jan,Mertens,painter,teacher,start
BRGA818,15121613,15,12,1613,6952,Americus,De Vreese,painter,master,start
BRGA818,15121613,15,12,1613,6952,Americus,De Vreese,painter,apprentice,former
BRGA818,15121613,15,12,1613,5917,Antoon,Van Schelle,painter,teacher,former
BRGA818,15121632,15,12,1632,490,Antoon,Sallaert,member,teacher,start
BRGA818,15121632,15,12,1632,3089,Robert,Dandelot,member,apprentice,start
BRGA818,15121666,15,12,1666,5548,Francois,Eyckens,painter,master,start
BRGA818,16011620,16,1,1620,6618,Willem,Van den Eynde,member,master,start
BRGA818,16011620,16,1,1620,6618,Willem,Van den Eynde,member,apprentice,former
BRGA818,16011620,16,1,1620,6428,Michiel,Geeraerts,member,teacher,former
BRGA818,16011632,16,1,1632,5325,Peter,Juwet,member,apprentice,start
BRGA818,16011632,16,1,1632,6046,Jan,De Vos,member,teacher,start
BRGA818,16011636,16,1,1636,5991,Michiel,Coxie,member,apprentice,start
BRGA818,16011636,16,1,1636,2829,Antoon,Van Opstal,member,teacher,start
BRGA818,16011644A,16,1,1644,2196,Willem,Van Schoor,member,master,start
BRGA818,16011644B,16,1,1644,2989,Francois,Mossens,painter,master’s son,start
BRGA818,16011644B,16,1,1644,6601,Francois,Mossens,painter,master,start
BRGA818,16021613,16,2,1613,6861,Philips,Vermeulen,member,apprentice,start
BRGA818,16021613,16,2,1613,5925,Antoon,Van der Meren,member,teacher,start
BRGA818,16021615,16,2,1615,6854,Daniel,Ficquaert,member,master,start
BRGA818,16021615,16,2,1615,6854,Daniel,Ficquaert,member,apprentice,former
BRGA818,16021615,16,2,1615,6261,Jan,Gotemans,member,teacher,former
BRGA818,16021668,16,2,1668,5503,Michiel,Raes,goldsmith,apprentice,start
BRGA818,16021668,16,2,1668,5482,Jan [b],Raes,goldsmith,teacher,start
BRGA818,16031620A,16,3,1620,6611,Fernand,De Baulx,member,master,start
BRGA818,16031620A,16,3,1620,6611,Fernand,De Baulx,member,apprentice,former
BRGA818,16031620A,16,3,1620,6695,Toussaint,De Viennoen,member,teacher,former
BRGA818,16031620B,16,3,1620,6600,Abraham,Van der Schriecke,member,master,start
BRGA818,16031620B,16,3,1620,6600,Abraham,Van der Schriecke,member,apprentice,former
BRGA818,16031620B,16,3,1620,6614,Baptist,Gilgodt,member,teacher,former
BRGA818,16041622,16,4,1622,6563,Antoon,Boot,member,master,start
BRGA818,16051609,16,5,1609,6428,Michiel,Geeraerts,member,master’s son,start
BRGA818,16051609,16,5,1609,6429,Adam,Geeraerts,member,master,start
BRGA818,16051612,16,5,1612,6821,Herman,Lesterbos,member,apprentice,start
BRGA818,16051612,16,5,1612,6030,Dominicus,Seghers,member,teacher,start
BRGA818,16051627,16,5,1627,6365,Peter,Heldenwiele,painter,apprentice,start
BRGA818,16051627,16,5,1627,6932,Nicolaes,Caussens,painter,teacher,start
BRGA818,16061626,16,6,1626,6414,Willem,Van der Elst,member,master,start
BRGA818,16061626,16,6,1626,6414,Willem,Van der Elst,member,apprentice,former
BRGA818,16061626,16,6,1626,6349,David,Ringheler,member,teacher,former
BRGA818,16061628,16,6,1628,5896,Peter,Snayers,member,master,start
BRGA818,16061628,16,6,1628,5896,Peter,Snayers,member,apprentice,former
BRGA818,16061628,16,6,1628,6324,Sebastiaen,Vranckx,member,teacher,former
BRGA818,16061675,16,6,1675,5677,Hendrick Carel,Van Daele,painter,master,start
BRGA818,16061677,16,6,1677,2187,Erasmus,Crock,glazier,teacher,start
BRGA818,16061677,16,6,1677,5381,Floris,Van Coudenbergh,glazier,apprentice,start
BRGA818,16061684,16,6,1684,5595,Judocus,Du Prenne,painter,apprentice,start
BRGA818,16061684,16,6,1684,582,Jacob,Van der Heyden,painter,teacher,start
BRGA818,16061686,16,6,1686,5790,Theobald,Michau,member,apprentice,start
BRGA818,16061686,16,6,1686,513,Lucas,Achtschellinck,member,teacher,start
BRGA818,16061694,16,6,1694,5728,Christoffel,Van Conincxloo,gilder,apprentice,start
BRGA818,16061694,16,6,1694,5616,Nicolaes,Pletinckx,gilder,teacher,start
BRGA818,16071605,16,7,1605,6175,Nicolaes,Marius,member,apprentice,start
BRGA818,16071605,16,7,1605,5925,Antoon,Van der Meren,member,teacher,start
BRGA818,16071626A,16,7,1626,6393,Johan,Hermans,member,apprentice,start
BRGA818,16071626A,16,7,1626,6706,Peter,Bert,member,teacher,start
BRGA818,16071626B,16,7,1626,6396,Cesar,Portiers,member,apprentice,start
BRGA818,16071626B,16,7,1626,6601,Francois,Mossens,member,teacher,start
BRGA818,16071677,16,7,1677,3255,Francois,Van den Bemde,glazier,master,start
BRGA818,16071686,16,7,1686,5627,Jan Baptist,Van Boechout,member,apprentice,start
